sample_name,ECG_HR,seg_drscc,mmw_HR_drscc,start,end,raw_HR,ABP_HR,EMD_HR,ROS_HR,LEN_HR,ABP→EMD_HR,ABP→ROS_HR,ABP→LEN_HR,EMD→ABP_HR,EMD→ROS_HR,EMD→LEN_HR,ROS→ABP_HR,ROS→EMD_HR,ROS→LEN_HR,LEN→ABP_HR,LEN→EMD_HR,LEN→ROS_HR
sample_36,77.0,"[27.09, 57.09]",123.60386132327142,27.09,57.09,125.74022435848846,125.74022435848846,125.12983491985501,126.96100323575533,126.35061379712188,125.74022435848846,125.74022435848846,125.74022435848846,125.12983491985501,124.51944548122157,125.74022435848846,126.96100323575533,126.35061379712188,126.35061379712188,126.35061379712188,125.74022435848846,126.35061379712188
sample_37,74.0,"[2.90, 32.90]",115.93805924424753,2.9,32.9,131.19306703954325,131.19306703954325,117.76866017968301,131.8032673513551,131.19306703954325,131.19306703954325,131.19306703954325,131.8032673513551,117.76866017968301,117.76866017968301,117.76866017968301,131.8032673513551,131.8032673513551,131.19306703954325,131.19306703954325,117.76866017968301,130.5828667277314
sample_38,85.0,"[17.65, 47.65]",130.05722993036983,17.65,47.65,128.22543795951955,128.22543795951955,127.00424331228602,128.22543795951955,123.95125669420223,127.61484063590281,128.22543795951955,122.73006204696871,127.00424331228602,127.00424331228602,123.34065937058547,128.22543795951955,128.22543795951955,125.17245134143576,123.95125669420223,123.34065937058547,122.73006204696871
sample_39,73.0,"[1.48, 31.48]",127.07636888014603,1.48,31.48,68.9538040021921,68.9538040021921,126.31360556153771,68.9538040021921,69.56401465707874,68.9538040021921,68.9538040021921,68.9538040021921,126.31360556153771,126.92381621642437,126.92381621642437,68.9538040021921,125.70339490665107,69.56401465707874,69.56401465707874,126.92381621642437,69.56401465707874
sample_40,72.0,"[5.22, 35.22]",134.43385189979458,5.22,35.22,119.02202551854683,119.02202551854683,118.41165615691325,118.41165615691325,118.41165615691325,118.41165615691325,119.02202551854683,119.6323948801804,118.41165615691325,118.41165615691325,119.02202551854683,118.41165615691325,117.80128679527968,118.41165615691325,118.41165615691325,118.41165615691325,118.41165615691325
sample_41,77.0,"[26.07, 56.07]",130.90234468091475,26.07,56.07,128.15614164565082,128.15614164565082,127.54587430448106,127.54587430448106,128.15614164565082,127.54587430448106,128.15614164565082,128.15614164565082,127.54587430448106,126.9356069633113,128.15614164565082,126.9356069633113,125.71507228097174,122.05346823395315,127.54587430448106,123.2740029162927,129.37667632799034
sample_42,76.0,"[27.81, 57.81]",117.63018655995316,27.81,57.81,118.39302823673626,118.39302823673626,118.39302823673626,119.6135749195892,119.00330157816273,118.39302823673626,118.39302823673626,117.78275489530978,118.39302823673626,118.39302823673626,118.39302823673626,119.6135749195892,119.00330157816273,119.00330157816273,119.00330157816273,118.39302823673626,119.00330157816273
sample_43,58.0,"[29.09, 59.09]",135.70332177255167,29.09,59.09,131.88714287006147,131.88714287006147,131.88714287006147,131.88714287006147,132.4977314944599,131.27655424566302,131.27655424566302,132.4977314944599,131.27655424566302,131.27655424566302,132.4977314944599,131.88714287006147,131.27655424566302,133.10832011885836,132.4977314944599,132.4977314944599,132.4977314944599
sample_44,69.0,"[26.49, 56.49]",124.07381281141102,26.49,56.49,125.75254828610414,125.75254828610414,125.14209902257937,125.14209902257937,65.92852046067595,125.14209902257937,125.75254828610414,123.9212004955298,125.14209902257937,125.14209902257937,125.14209902257937,125.14209902257937,123.31075123200503,125.75254828610414,125.75254828610414,124.53164975905459,65.92852046067595
sample_45,70.0,"[21.54, 51.54]",120.57008793440248,21.54,51.54,121.48581012124603,121.48581012124603,120.87532866335033,120.26484720545461,120.87532866335033,120.87532866335033,121.48581012124603,120.87532866335033,120.87532866335033,120.87532866335033,120.87532866335033,120.26484720545461,119.65436574755891,120.87532866335033,120.87532866335033,120.87532866335033,120.87532866335033
sample_46,65.0,"[16.65, 46.65]",123.90949723552934,16.65,46.65,123.90949723552934,123.90949723552934,123.29910562353166,123.29910562353166,123.29910562353166,123.29910562353166,123.90949723552934,123.90949723552934,123.29910562353166,123.29910562353166,123.29910562353166,123.29910562353166,123.29910562353166,123.90949723552934,123.90949723552934,123.29910562353166,123.29910562353166
sample_47,71.0,"[13.73, 43.73]",127.75102236397989,13.73,43.73,126.98787408223568,126.98787408223568,126.3773554568403,129.42994858381712,129.42994858381712,126.3773554568403,126.98787408223568,129.42994858381712,126.3773554568403,126.3773554568403,129.42994858381712,128.81942995842178,128.81942995842178,128.81942995842178,129.42994858381712,128.81942995842178,129.42994858381712
sample_48,70.0,"[28.17, 58.17]",119.76778780520104,28.17,58.17,120.22549909617635,120.22549909617635,119.61521737487595,119.61521737487595,119.61521737487595,119.61521737487595,120.22549909617635,120.22549909617635,119.61521737487595,119.61521737487595,120.22549909617635,119.61521737487595,119.00493565357556,119.61521737487595,119.61521737487595,119.61521737487595,119.61521737487595
sample_49,66.0,"[25.63, 55.63]",134.73789435872592,25.63,55.63,126.34538678258782,125.73502259523232,125.73502259523232,132.4490286561428,126.34538678258782,125.12465840787682,125.73502259523232,125.12465840787682,125.12465840787682,125.12465840787682,125.12465840787682,126.34538678258782,125.73502259523232,125.73502259523232,125.73502259523232,125.73502259523232,125.73502259523232
sample_50,69.0,"[21.27, 51.27]",70.22114572377596,21.27,51.27,179.52188558947944,117.23878242578249,117.23878242578249,117.8494010842501,116.62816376731487,116.62816376731487,117.23878242578249,116.01754510884726,117.23878242578249,117.23878242578249,116.62816376731487,117.8494010842501,117.23878242578249,116.62816376731487,116.62816376731487,116.62816376731487,116.62816376731487
sample_51,64.0,"[15.28, 45.28]",122.84837305992352,15.28,45.28,120.25405959157729,120.25405959157729,120.25405959157729,119.03320619470848,122.0853396868805,120.25405959157729,120.25405959157729,122.0853396868805,120.25405959157729,120.25405959157729,121.4749129884461,119.03320619470848,118.42277949627409,121.4749129884461,122.0853396868805,121.4749129884461,122.0853396868805
sample_52,87.0,"[6.32, 36.32]",120.5518936902612,6.32,36.32,117.80514168212866,117.80514168212866,117.80514168212866,119.0259203524098,70.80516287630532,117.80514168212866,117.80514168212866,116.58436301184754,117.80514168212866,117.80514168212866,116.58436301184754,119.0259203524098,118.41553101726923,70.80516287630532,70.80516287630532,116.58436301184754,117.1947523469881
sample_53,67.0,"[16.42, 46.42]",130.01903486843386,16.42,46.42,131.23987087658818,131.23987087658818,130.62945287251102,131.85028888066532,130.62945287251102,130.62945287251102,130.62945287251102,130.01903486843386,130.62945287251102,130.62945287251102,130.01903486843386,131.23987087658818,131.23987087658818,131.85028888066532,130.62945287251102,130.01903486843386,130.01903486843386
sample_54,65.0,"[19.23, 49.23]",122.07358256389632,19.23,49.23,119.02174299979889,119.02174299979889,118.41137508697942,120.24247882543787,118.41137508697942,118.41137508697942,119.02174299979889,117.80100717415993,118.41137508697942,118.41137508697942,118.41137508697942,119.63211091261839,119.02174299979889,120.85284673825734,119.02174299979889,117.80100717415993,119.63211091261839
sample_55,66.0,"[13.70, 43.70]",126.94548447526503,13.7,43.7,128.16611413368105,128.16611413368105,127.55579930447306,128.77642896288907,119.621706524769,128.16611413368105,128.16611413368105,120.23202135397699,128.16611413368105,127.55579930447306,119.621706524769,128.77642896288907,128.77642896288907,127.55579930447306,119.01139169556099,119.01139169556099,119.621706524769
sample_56,83.0,"[11.54, 41.54]",129.65596256405908,11.54,41.54,129.35088971096715,129.35088971096715,128.74074400478335,129.96103541715098,130.57118112333478,128.74074400478335,128.74074400478335,130.57118112333478,128.74074400478335,128.74074400478335,130.57118112333478,129.96103541715098,129.35088971096715,131.7914725357024,130.57118112333478,130.57118112333478,131.18132682951858
sample_57,77.0,"[2.45, 32.45]",122.5430765958456,2.45,32.45,122.08525688253609,122.08525688253609,122.08525688253609,122.08525688253609,121.47483059812342,122.08525688253609,122.08525688253609,120.86440431371071,122.08525688253609,121.47483059812342,120.86440431371071,122.08525688253609,121.47483059812342,122.08525688253609,121.47483059812342,120.86440431371071,122.08525688253609
sample_58,78.0,"[14.54, 44.54]",70.94836518716338,14.54,44.54,71.40609657546766,71.40609657546766,114.12769281720045,71.40609657546766,70.79578805772863,71.40609657546766,71.40609657546766,70.79578805772863,114.12769281720045,114.12769281720045,115.34830985267854,71.40609657546766,114.12769281720045,71.40609657546766,70.79578805772863,114.7380013349395,70.79578805772863
sample_59,76.0,"[3.48, 33.48]",131.37452097188591,3.48,33.48,118.4049108875534,118.4049108875534,117.79457629534951,116.57390711094175,119.62558007196117,117.18424170314562,118.4049108875534,120.23591466416504,117.79457629534951,117.79457629534951,119.62558007196117,116.57390711094175,115.96357251873786,119.01524547975728,119.62558007196117,118.4049108875534,119.62558007196117
