sample_name,ECG_HR,seg_drscc,mmw_HR_drscc,start,end,raw_HR,ABP_HR,EMD_HR,ROS_HR,LEN_HR,ABP→EMD_HR,ABP→ROS_HR,ABP→LEN_HR,EMD→ABP_HR,EMD→ROS_HR,EMD→LEN_HR,ROS→ABP_HR,ROS→EMD_HR,ROS→LEN_HR,LEN→ABP_HR,LEN→EMD_HR,LEN→ROS_HR
sample_16,84.0,"[28.82, 58.82]",69.05932155343321,28.82,58.82,126.227634097666,126.227634097666,126.227634097666,125.61783876386085,68.90687271998192,126.227634097666,126.227634097666,126.83742943147115,126.227634097666,126.227634097666,126.83742943147115,125.61783876386085,125.61783876386085,125.61783876386085,68.90687271998192,126.227634097666,68.90687271998192
sample_17,100.0,"[16.89, 46.89]",175.84214744656455,16.89,46.89,120.38541458548468,120.38541458548468,119.77432111043144,120.38541458548468,120.9965080605379,119.77432111043144,120.38541458548468,120.9965080605379,119.77432111043144,119.77432111043144,120.9965080605379,120.38541458548468,119.77432111043144,122.82978848569755,120.9965080605379,120.38541458548468,121.6076015355911
sample_18,99.0,"[4.45, 34.45]",179.887683437544,4.45,34.45,120.23027527462652,119.61996930876548,119.61996930876548,120.23027527462652,128.16425283082015,119.00966334290443,119.61996930876548,127.5539468649591,119.61996930876548,119.61996930876548,128.7745587966812,120.23027527462652,119.61996930876548,121.45088720634861,128.16425283082015,120.23027527462652,120.84058124048757
sample_19,87.0,"[4.75, 34.75]",179.20157595703176,4.75,34.75,179.96413585472123,125.66987113922907,125.0598232210775,128.72011072998708,126.27991905738068,125.0598232210775,125.66987113922907,122.61963154847109,125.0598232210775,125.66987113922907,123.2296794666227,128.72011072998708,128.11006281183546,71.98565434188849,126.88996697553227,124.44977530292589,129.94020656629027
sample_20,87.0,"[23.38, 53.38]",175.46986843177262,23.38,53.38,127.78119338759748,127.78119338759748,127.78119338759748,127.78119338759748,128.3925866573946,127.78119338759748,127.78119338759748,128.3925866573946,127.78119338759748,127.78119338759748,128.3925866573946,127.78119338759748,127.78119338759748,128.3925866573946,128.3925866573946,128.3925866573946,128.3925866573946
sample_21,78.0,"[3.59, 33.59]",122.2361922000966,3.59,33.59,119.03149802256598,119.03149802256598,119.03149802256598,119.03149802256598,118.42108008398871,119.03149802256598,119.03149802256598,118.42108008398871,119.03149802256598,119.03149802256598,118.42108008398871,119.03149802256598,119.03149802256598,117.81066214541144,118.42108008398871,118.42108008398871,118.42108008398871
sample_22,87.0,"[23.07, 53.07]",131.82202403744756,23.07,53.07,129.53079534618257,129.53079534618257,128.30880671084122,130.14178966385322,130.14178966385322,128.9198010285119,129.53079534618257,131.3637782991946,128.30880671084122,127.69781239317054,130.14178966385322,130.7527839815239,129.53079534618257,130.14178966385322,130.14178966385322,129.53079534618257,129.53079534618257
sample_23,86.0,"[26.18, 56.18]",120.956466375743,26.18,56.18,120.34557513142104,120.34557513142104,119.7346838870991,120.95646637574299,120.95646637574299,119.7346838870991,120.34557513142104,119.7346838870991,119.7346838870991,119.7346838870991,120.34557513142104,120.95646637574299,120.34557513142104,120.34557513142104,120.95646637574299,120.34557513142104,120.95646637574299
sample_24,89.0,"[20.15, 50.15]",128.4121329629716,20.15,50.15,126.27701436263717,126.27701436263717,124.44691270520762,124.44691270520762,117.73653996129939,124.44691270520762,126.27701436263717,115.90643830386986,124.44691270520762,123.8368788193978,117.12650607548954,123.22684493358796,120.17667550453874,120.17667550453874,117.12650607548954,116.5164721896797,118.34657384710923
sample_25,90.0,"[8.31, 38.31]",126.78220681113122,8.31,38.31,126.9347726436356,126.9347726436356,126.9347726436356,127.54503597365307,126.9347726436356,126.9347726436356,126.9347726436356,126.9347726436356,126.9347726436356,126.9347726436356,126.9347726436356,127.54503597365307,126.9347726436356,127.54503597365307,126.9347726436356,126.32450931361811,126.32450931361811
sample_26,87.0,"[29.16, 59.16]",117.95980936940794,29.16,59.16,120.85920959970386,120.85920959970386,119.63840950273716,118.41760940577045,71.41680567255229,119.63840950273716,120.85920959970386,120.85920959970386,119.63840950273716,119.63840950273716,120.85920959970386,118.41760940577045,117.8072093572871,117.8072093572871,71.41680567255229,120.24880955122052,125.13200993908734
