sample_name,ECG_HR,seg_drscc,mmw_HR_drscc,start,end,raw_HR,AMP_HR,BP_HR,Median_HR,Wavelet_HR,AMP->BP_HR,AMP->Median_HR,AMP->Wavelet_HR,BP->AMP_HR,BP->Median_HR,BP->Wavelet_HR,Median->AMP_HR,Median->BP_HR,Median->Wavelet_HR,Wavelet->AMP_HR,Wavelet->BP_HR,Wavelet->Median_HR
sample_10,97.0,"[8.15, 38.15]",54.05273437500019,8.15,38.15,75.00000000000027,67.50000000000024,75.00000000000027,97.50000000000034,97.50000000000034,67.50000000000024,97.50000000000034,45.000000000000156,67.50000000000024,97.50000000000034,112.5000000000004,97.50000000000034,97.50000000000034,52.500000000000185,60.00000000000021,97.50000000000034,45.000000000000156
sample_11,95.0,"[11.05, 41.05]",54.63867187500019,11.05,41.05,52.500000000000185,52.500000000000185,52.500000000000185,52.500000000000185,45.000000000000156,52.500000000000185,52.500000000000185,45.000000000000156,52.500000000000185,52.500000000000185,52.500000000000185,45.000000000000156,52.500000000000185,52.500000000000185,45.000000000000156,45.000000000000156,45.000000000000156
sample_12,89.0,"[29.20, 59.20]",76.31835937499892,29.2,59.2,74.99999999999893,74.99999999999893,74.99999999999893,74.99999999999893,56.249999999999204,74.99999999999893,74.99999999999893,46.87499999999933,74.99999999999893,74.99999999999893,65.62499999999906,74.99999999999893,74.99999999999893,46.87499999999933,46.87499999999933,56.249999999999204,46.87499999999933
sample_13,111.0,"[25.78, 55.78]",117.04101562499834,25.78,55.78,56.249999999999204,56.249999999999204,121.87499999999827,46.87499999999933,46.87499999999933,131.24999999999812,46.87499999999933,46.87499999999933,121.87499999999827,46.87499999999933,46.87499999999933,46.87499999999933,46.87499999999933,46.87499999999933,46.87499999999933,46.87499999999933,46.87499999999933
sample_14,106.0,"[22.34, 52.34]",55.07812500000019,22.34,52.34,52.500000000000185,52.500000000000185,82.5000000000003,82.5000000000003,45.000000000000156,82.5000000000003,82.5000000000003,45.000000000000156,82.5000000000003,82.5000000000003,45.000000000000156,82.5000000000003,82.5000000000003,45.000000000000156,45.000000000000156,45.000000000000156,45.000000000000156
sample_15,95.0,"[11.23, 41.23]",99.75585937500036,11.23,41.23,97.50000000000034,97.50000000000034,97.50000000000034,97.50000000000034,97.50000000000034,97.50000000000034,97.50000000000034,45.000000000000156,97.50000000000034,97.50000000000034,127.50000000000045,97.50000000000034,97.50000000000034,127.50000000000045,75.00000000000027,97.50000000000034,75.00000000000027
sample_16,97.0,"[8.19, 38.19]",145.7519531250005,8.19,38.19,82.5000000000003,82.5000000000003,82.5000000000003,82.5000000000003,45.000000000000156,82.5000000000003,82.5000000000003,45.000000000000156,82.5000000000003,82.5000000000003,45.000000000000156,82.5000000000003,82.5000000000003,82.5000000000003,45.000000000000156,45.000000000000156,45.000000000000156
sample_17,108.0,"[26.38, 56.38]",92.70751953128328,26.38,56.38,65.40625000002349,65.40625000002349,65.40625000002349,93.43750000003357,46.71875000001678,65.40625000002349,93.43750000003357,46.71875000001678,65.40625000002349,93.43750000003357,121.46875000004361,93.43750000003357,93.43750000003357,93.43750000003357,46.71875000001678,46.71875000001678,46.71875000001678
sample_18,99.0,"[6.19, 36.19]",95.65429687500034,6.19,36.19,97.50000000000034,97.50000000000034,97.50000000000034,97.50000000000034,52.500000000000185,97.50000000000034,97.50000000000034,45.000000000000156,97.50000000000034,97.50000000000034,52.500000000000185,97.50000000000034,97.50000000000034,142.5000000000005,52.500000000000185,52.500000000000185,45.000000000000156
sample_19,93.0,"[7.57, 37.57]",73.68164062500027,7.57,37.57,75.00000000000027,52.500000000000185,75.00000000000027,45.000000000000156,52.500000000000185,75.00000000000027,45.000000000000156,45.000000000000156,75.00000000000027,45.000000000000156,90.00000000000031,45.000000000000156,75.00000000000027,60.00000000000021,52.500000000000185,52.500000000000185,45.000000000000156
sample_20,98.0,"[3.62, 33.62]",77.19726562500028,3.62,33.62,75.00000000000027,75.00000000000027,75.00000000000027,75.00000000000027,45.000000000000156,75.00000000000027,75.00000000000027,45.000000000000156,75.00000000000027,75.00000000000027,45.000000000000156,75.00000000000027,75.00000000000027,45.000000000000156,45.000000000000156,45.000000000000156,45.000000000000156
sample_21,95.0,"[28.56, 58.56]",88.91601562499874,28.56,58.56,65.62499999999906,65.62499999999906,65.62499999999906,74.99999999999893,121.87499999999827,65.62499999999906,74.99999999999893,121.87499999999827,65.62499999999906,74.99999999999893,121.87499999999827,74.99999999999893,74.99999999999893,46.87499999999933,84.3749999999988,121.87499999999827,93.74999999999866
sample_22,92.0,"[0.29, 30.29]",77.78320312500028,0.29,30.29,75.00000000000027,75.00000000000027,75.00000000000027,75.00000000000027,45.000000000000156,75.00000000000027,75.00000000000027,45.000000000000156,75.00000000000027,75.00000000000027,45.000000000000156,75.00000000000027,75.00000000000027,45.000000000000156,45.000000000000156,45.000000000000156,45.000000000000156
sample_23,115.0,"[4.81, 34.81]",73.38867187500027,4.81,34.81,75.00000000000027,75.00000000000027,75.00000000000027,75.00000000000027,127.50000000000045,75.00000000000027,75.00000000000027,45.000000000000156,75.00000000000027,75.00000000000027,97.50000000000034,75.00000000000027,75.00000000000027,45.000000000000156,97.50000000000034,127.50000000000045,45.000000000000156
