sample_name,mmw_HR_raw,ECG_HR, ,seg_dtw,mmw_HR_dtw,  ,seg_drscc,mmw_HR_drscc,   ,seg_xcorr,mmw_HR_xcorr,    ,seg_gccphat,mmw_HR_gccphat,     ,seg_peaks_drift,mmw_HR_peaks_drift
sample_42,118.47951542877428,76.0,,"[8.50, 38.50]",122.54931053856475,,"[27.81, 57.81]",117.63018655995316,,"[27.81, 57.81]",117.63018655995316,,"[22.57, 52.57]",123.73489168059352,,"[27.38, 57.38]",117.6301865611719
sample_43,127.0436994723288,58.0,,"[1.25, 31.25]",126.94049172755476,,"[29.09, 59.09]",135.70332177255167,,"[29.09, 59.09]",135.70332177255167,,"[0.74, 30.74]",126.94049172755476,,"[25.67, 55.67]",130.48939372999433
sample_44,128.46327879390486,69.0,,"[30.00, 60.00]",124.07381281141102,,"[26.49, 56.49]",124.07381281141102,,"[26.49, 56.49]",124.07381281141102,,"[25.69, 55.69]",64.70762193362641,,"[24.00, 54.00]",64.68815174431793
sample_45,127.68354955128684,70.0,,"[2.20, 32.20]",127.38568469761364,,"[21.54, 51.54]",120.57008793440248,,"[21.54, 51.54]",120.57008793440248,,"[28.79, 58.79]",125.09021580889781,,"[20.38, 50.38]",126.15805911458352
sample_46,132.99408974448545,65.0,,"[10.85, 40.85]",122.38351820553515,,"[16.65, 46.65]",123.90949723552934,,"[16.65, 46.65]",123.90949723552934,,"[23.07, 53.07]",123.89748110686901,,"[17.18, 47.18]",124.06209513852878
sample_47,67.7469100218315,71.0,,"[30.00, 60.00]",68.65946380872991,,"[13.73, 43.73]",127.75102236397989,,"[13.73, 43.73]",127.75102236397989,,"[22.58, 52.58]",68.50688722248829,,"[15.21, 45.21]",127.58055366481156
sample_48,126.04923397662805,70.0,,"[11.40, 41.40]",125.1077528665748,,"[28.17, 58.17]",119.76778780520104,,"[28.17, 58.17]",119.76778780520104,,"[23.42, 53.42]",118.98869776953353,,"[28.64, 58.64]",119.76778780520547
sample_49,134.95222889501937,66.0,,"[13.95, 43.95]",124.97030874378083,,"[25.63, 55.63]",134.73789435872592,,"[25.63, 55.63]",134.73789435872592,,"[1.51, 31.51]",124.66513094400253,,"[27.19, 57.19]",135.04307645240365
sample_50,68.67773152523574,69.0,,"[22.30, 52.30]",70.22114572377465,,"[21.27, 51.27]",70.22114572377596,,"[21.27, 51.27]",70.22114572377596,,"[8.42, 38.42]",123.60396611116845,,"[21.45, 51.45]",70.22114572377725
sample_51,133.753150536343,64.0,,"[30.00, 60.00]",133.53244787585254,,"[15.28, 45.28]",122.84837305992352,,"[15.28, 45.28]",122.84837305992352,,"[25.38, 55.38]",133.68505638771066,,"[14.81, 44.81]",122.69576638531491
