sample_name,mmw_HR_raw,ECG_HR, ,seg_dtw,mmw_HR_dtw,  ,seg_drscc,mmw_HR_drscc,   ,seg_xcorr,mmw_HR_xcorr,    ,seg_gccphat,mmw_HR_gccphat,     ,seg_peaks_drift,mmw_HR_peaks_drift
sample_26,75.51269531250011,80.0,,"[2.70, 32.70]",74.26757812500027,,"[21.44, 51.44]",76.90429687500028,,"[21.44, 51.44]",76.90429687500028,,"[27.18, 57.18]",75.73242187499892,,"[20.73, 50.73]",76.75781250000027
sample_27,91.77246093750011,95.0,,"[13.70, 43.70]",91.25976562500031,,"[0.00, 30.00]",70.75195312500026,,"[0.00, 30.00]",70.75195312500026,,"[9.00, 39.00]",71.63085937500026,,"[0.00, 30.00]",70.75195312500026
sample_28,81.59179687500011,100.0,,"[0.95, 30.95]",78.80859375000028,,"[22.87, 52.87]",81.1523437500003,,"[22.87, 52.87]",81.1523437500003,,"[9.82, 39.82]",79.68750000000028,,"[23.99, 53.99]",81.1523437500003
sample_29,50.97656250000007,92.0,,"[8.00, 38.00]",93.45703125000033,,"[0.81, 30.81]",50.97656250000018,,"[0.81, 30.81]",50.97656250000018,,"[28.63, 58.63]",55.37109374999921,,"[0.00, 30.00]",50.97656250000018
sample_30,72.07031250000011,100.0,,"[11.70, 41.70]",93.45703125000033,,"[24.96, 54.96]",103.56445312499854,,"[24.96, 54.96]",103.56445312499854,,"[15.80, 45.80]",93.45703125000033,,"[22.58, 52.58]",103.41796875000037
sample_31,92.06542968750011,96.0,,"[0.75, 30.75]",92.43164062500033,,"[17.15, 47.15]",60.64453125000021,,"[17.15, 47.15]",60.64453125000021,,"[20.80, 50.80]",59.033203125000206,,"[14.08, 44.08]",60.35156250000021
sample_32,50.53710937500007,96.0,,"[0.00, 30.00]",92.87109375000033,,"[13.20, 43.20]",53.027343750000185,,"[13.20, 43.20]",53.027343750000185,,"[25.40, 55.40]",52.00195312499926,,"[15.69, 45.69]",50.09765625000018
sample_33,72.29003906250011,95.0,,"[21.05, 51.05]",71.63085937500026,,"[24.43, 54.43]",71.63085937500026,,"[24.43, 54.43]",71.63085937500026,,"[28.59, 58.59]",71.63085937499899,,"[24.30, 54.30]",71.63085937499899
sample_34,84.36230468739738,94.0,,"[3.00, 33.00]",72.0166015624124,,"[24.35, 54.35]",74.36816406241087,,"[24.35, 54.35]",74.36816406241087,,"[23.27, 53.27]",74.22119140616105,,"[24.37, 54.37]",74.36816406241087
sample_35,46.875000000000064,97.0,,"[16.70, 46.70]",46.87500000000016,,"[29.70, 59.70]",103.12499999999854,,"[29.70, 59.70]",103.12499999999854,,"[11.80, 41.80]",46.87500000000016,,"[28.29, 58.29]",103.27148437499854
sample_36,53.75976562500007,99.0,,"[13.25, 43.25]",85.10742187500031,,"[5.94, 35.94]",83.7890625000003,,"[5.94, 35.94]",83.7890625000003,,"[6.14, 36.14]",83.7890625000003,,"[5.39, 35.39]",83.6425781250003
sample_37,52.80761718750007,99.0,,"[26.05, 56.05]",52.734374999999254,,"[11.24, 41.24]",68.55468750000024,,"[11.24, 41.24]",68.55468750000024,,"[0.22, 30.22]",117.18750000000041,,"[4.91, 34.91]",55.07812500000019
sample_38,64.15356445304697,107.0,,"[17.50, 47.50]",81.12890624990132,,"[17.83, 47.83]",81.12890624990132,,"[17.83, 47.83]",81.12890624990132,,"[24.42, 54.42]",95.97314453113498,,"[17.76, 47.76]",81.12890624990132
sample_39,63.35449218750009,105.0,,"[0.15, 30.15]",59.61914062500021,,"[16.24, 46.24]",55.8105468750002,,"[16.24, 46.24]",55.8105468750002,,"[7.61, 37.61]",59.61914062500021,,"[16.47, 46.47]",55.8105468750002
sample_40,56.76269531250008,86.0,,"[6.10, 36.10]",56.1035156250002,,"[1.97, 31.97]",85.40039062500031,,"[1.97, 31.97]",85.40039062500031,,"[0.40, 30.40]",53.61328125000019,,"[1.73, 31.73]",85.40039062500031
sample_41,84.30175781250011,95.0,,"[22.35, 52.35]",83.9355468750003,,"[25.60, 55.60]",83.20312499999882,,"[25.60, 55.60]",83.20312499999882,,"[12.60, 42.60]",84.81445312500031,,"[22.26, 52.26]",83.9355468750003
sample_42,59.033203125000085,101.0,,"[15.25, 45.25]",99.60937500000036,,"[15.11, 45.11]",99.46289062500036,,"[15.11, 45.11]",99.46289062500036,,"[28.82, 58.82]",100.78124999999856,,"[16.47, 46.47]",99.75585937500036
sample_43,53.24707031250007,105.0,,"[25.20, 55.20]",98.58398437499861,,"[20.73, 50.73]",98.87695312500034,,"[20.73, 50.73]",98.87695312500034,,"[25.91, 55.91]",98.58398437499861,,"[20.45, 50.45]",98.73046875000034
sample_44,58.666992187500085,101.0,,"[12.80, 42.80]",61.08398437500021,,"[9.98, 39.98]",51.708984375000185,,"[9.98, 39.98]",51.708984375000185,,"[13.04, 43.04]",60.93750000000021,,"[9.07, 39.07]",58.740234375000206
sample_45,82.96606445302409,93.0,,"[0.85, 30.85]",57.76025390617975,,"[24.05, 54.05]",82.74560546865084,,"[24.05, 54.05]",82.74560546865084,,"[0.60, 30.60]",57.76025390617975,,"[26.02, 56.02]",77.30761718740735
sample_46,71.55761718750011,98.0,,"[10.15, 40.15]",114.84375000000041,,"[2.28, 32.28]",114.55078125000041,,"[2.28, 32.28]",114.55078125000041,,"[28.99, 58.99]",58.44726562499917,,"[1.57, 31.57]",114.55078125000041
sample_47,78.07617187500011,95.0,,"[21.15, 51.15]",70.01953125000026,,"[12.11, 42.11]",81.4453125000003,,"[12.11, 42.11]",81.4453125000003,,"[22.97, 52.97]",69.87304687500026,,"[12.64, 42.64]",81.5917968750003
sample_48,50.09765625000007,98.0,,"[7.30, 37.30]",96.38671875000034,,"[10.46, 40.46]",96.09375000000034,,"[10.46, 40.46]",96.09375000000034,,"[3.89, 33.89]",47.60742187500016,,"[10.26, 40.26]",96.24023437500034
